"ObjetoOriginal","ObjetoNovo"
"ZDE_VLR_COF","ZESZDE_VLR_COF"
"ZDE_IND_TOTAL","ZESZDE_IND_TOTAL"
"ZIMAGEM","ZESZIMAGEM"
"ZDM_VAR_COMPVAL","ZESZDM_VAR_COMPVAL"
"ZDE_MOTIVO","ZESZDE_MOTIVO"
"ZDE_CTE_DIST_ALV","ZESZDE_CTE_DIST_ALV"
"ZSAPMZSETUP_TEXTO","ZESZSAPMZSETUP_TEXTO"
"ZDE_PS_REAL_TON","ZESZDE_PS_REAL_TON"
"ZDE_CNPJ_INTEGRA","ZESZDE_CNPJ_INTEGRA"
"ZTP_OBRIG","ZESZTP_OBRIG"
"ZDM_TP_REGIAO","ZESZDM_TP_REGIAO"
"ZDE_QTD_FATURADO","ZESZDE_QTD_FATURADO"
"ZSDD026","ZESZSDD026"
"ZCL_WEBSERVICE_HVI","ZESZCL_WEBSERVICE_HVI"
"ZDE_VLR_AQT_ICMS_RED","ZESZDE_VLR_AQT_ICMS_RED"
"ZDMM_STATUS_COUPA","ZESZDMM_STATUS_COUPA"
"ZSEQ02","ZESZSEQ02"
"Z_FERIADO","ZESZ_FERIADO"
"ZCTLGCHAVID","ZESZCTLGCHAVID"
"ZDE_SEXO","ZESZDE_SEXO"
"ZDE_M_CSLL_USD","ZESZDE_M_CSLL_USD"
"ZTP_OBRI_DESC","ZESZTP_OBRI_DESC"
"ZDESCATO","ZESZDESCATO"
"ZSDD003","ZESZSDD003"
"ZSDED029","ZESZSDED029"
"ZDE_QTDE_MI","ZESZDE_QTDE_MI"
"ZDE_INF_CARGA_DACTE","ZESZDE_INF_CARGA_DACTE"
"ZCOFINS","ZESZCOFINS"
"ZINTG_IDE_CTE","ZESZINTG_IDE_CTE"
"ZDE_ENVIO_EMIAL","ZESZDE_ENVIO_EMIAL"
"ZDEMM_RECAP","ZESZDEMM_RECAP"
"Z_MOVI_BRL","ZESZ_MOVI_BRL"
"ZXNFE_QREFDOC","ZESZXNFE_QREFDOC"
"ZTP_COMUNICA","ZESZTP_COMUNICA"
"ZRFWRT","ZESZRFWRT"
"ZFIWD014","ZESZFIWD014"
"ZCHAR70","ZESZCHAR70"
"ZDO_ID","ZESZDO_ID"
"ZDS_CERT","ZESZDS_CERT"
"ZDE_TERMINO_MUNI","ZESZDE_TERMINO_MUNI"
"ZDE_DATA_ENTREGA","ZESZDE_DATA_ENTREGA"
"ZDE_PERC_BASE_PIS","ZESZDE_PERC_BASE_PIS"
"ZDE_NR_PERC_AVA_PIC","ZESZDE_NR_PERC_AVA_PIC"
"ZGLE0005","ZESZGLE0005"
"ZDE_CTE_OS_XML","ZESZDE_CTE_OS_XML"
"ZCL_WEBSERVICE_ORD_CAR","ZESZCL_WEBSERVICE_ORD_CAR"
"ZDE_HTTP_METODO","ZESZDE_HTTP_METODO"
"ZDE_NCM","ZESZDE_NCM"
"ZDE_DESC_CLIENTE","ZESZDE_DESC_CLIENTE"
"ZDE_TP_RECURSO","ZESZDE_TP_RECURSO"
"ZDE_LOCAL_ENTREGA","ZESZDE_LOCAL_ENTREGA"
"ZSFI_APROV_ADIAFORN_ESTR","ZESZSFI_APROV_ADIAFORN_ESTR"
"ZBOLETIM_F","ZESZBOLETIM_F"
"ZDE_ID_INTEGRACAO_APROVA","ZESZDE_ID_INTEGRACAO_APROVA"
"ZDE_VAR_COMPVALF","ZESZDE_VAR_COMPVALF"
"ZCTE_RET_AJUSTE_VIAGEM","ZESZCTE_RET_AJUSTE_VIAGEM"
"ZSFI_APROV_SALARIO_IT","ZESZSFI_APROV_SALARIO_IT"
"ZMMD002","ZESZMMD002"
"ZFIWRT0024_PC","ZESZFIWRT0024_PC"
"ZDM_TP_MENSAGEML","ZESZDM_TP_MENSAGEML"
"ZDONRO_CASCO","ZESZDONRO_CASCO"
"ZDO_DES_SUBOP","ZESZDO_DES_SUBOP"
"ZDE_ADD01","ZESZDE_ADD01"
"ZBRNFE_DANFE_DADOS_ADIC","ZESZBRNFE_DANFE_DADOS_ADIC"
"ZDM_NM_ALIQ_QTD","ZESZDM_NM_ALIQ_QTD"
"ZSDE_PRICE_IVOICE","ZESZSDE_PRICE_IVOICE"
"ZLOGIN","ZESZLOGIN"
"ZBC_BANCO","ZESZBC_BANCO"
"ZDE_DT_CARREGAMENTO","ZESZDE_DT_CARREGAMENTO"
"ZDM_TIPO_PESO_LIM","ZESZDM_TIPO_PESO_LIM"
"ZVLR_DOLAR_NEG","ZESZVLR_DOLAR_NEG"
"ZDE_VLR_RESIDUAL","ZESZDE_VLR_RESIDUAL"
"ZCL_APP_APROV_PAGTO_SALARIO","ZESZCL_APP_APROV_PAGTO_SALARIO"
"ZFIWED011","ZESZFIWED011"
"ZINATIVA","ZESZINATIVA"
"ZMSGERRO","ZESZMSGERRO"
"ZDE_NR_INSCRIP_IIBB","ZESZDE_NR_INSCRIP_IIBB"
"ZZID_ANEXO","ZESZZID_ANEXO"
"ZXNFE_MDFE_PERI_REF","ZESZXNFE_MDFE_PERI_REF"
"ZE_I_RESULT_VALIDACAO_KM_HR","ZESZE_I_RESULT_VALIDACAO_KM_HR"
"ZXNFE_MDFE_TPNAV","ZESZXNFE_MDFE_TPNAV"
"ZDE_VLR_LOCAL_EMBARQUE","ZESZDE_VLR_LOCAL_EMBARQUE"
"ZDD_AUT_0087_DADOS_GERAIS","ZESZDD_AUT_0087_DADOS_GERAIS"
"ZSSD_APROV_PAGTO_OV_DOC","ZESZSSD_APROV_PAGTO_OV_DOC"
"ZDOANO","ZESZDOANO"
"ZE_I_TIPO_AUTORIZACAO_VEICULO","ZESZE_I_TIPO_AUTORIZACAO_VEICULO"
"ZPESO_CHEGA","ZESZPESO_CHEGA"
"ZSDD_ECOMM_ID_FIN","ZESZSDD_ECOMM_ID_FIN"
"ZDE_NAME_CHEGADA","ZESZDE_NAME_CHEGADA"
"ZPERC","ZESZPERC"
"ZCOD_PGTO","ZESZCOD_PGTO"
"ZDE004","ZESZDE004"
"ZDE_QTDE","ZESZDE_QTDE"
"ZDM_DS_RA","ZESZDM_DS_RA"
"ZDE_NR_PERC_CLASS_COM","ZESZDE_NR_PERC_CLASS_COM"
"ZSDED011","ZESZSDED011"
"ZZUMSKZ","ZESZZUMSKZ"
"Z_TP_LAN_EQ","ZESZ_TP_LAN_EQ"
"ZED_TIPO_STATUS","ZESZED_TIPO_STATUS"
"ZDE_MOD_BC_ICMS_ST","ZESZDE_MOD_BC_ICMS_ST"
"ZDM_ID_CARGA","ZESZDM_ID_CARGA"
"ZCLMM_APP_APROV_PED_ESTR","ZESZCLMM_APP_APROV_PED_ESTR"
"ZDM_DS_SENHA","ZESZDM_DS_SENHA"
"ZXNFE_IND_REENTREGA","ZESZXNFE_IND_REENTREGA"
"ZDE_ID_ORDEX","ZESZDE_ID_ORDEX"
"ZDE_NR_KM_VOLTA","ZESZDE_NR_KM_VOLTA"
"ZXNFE_COD_AG_PORTO","ZESZXNFE_COD_AG_PORTO"
"ZXNFE_TPROD","ZESZXNFE_TPROD"
"ZDM_IND_BLOQ_DUE","ZESZDM_IND_BLOQ_DUE"
"ZMENGE_INTEIRO","ZESZMENGE_INTEIRO"
"ZDESD_DATA_C","ZESZDESD_DATA_C"
"ZDE_TIPO_ESTOQUE","ZESZDE_TIPO_ESTOQUE"
"ZDE_HORAS_INATIVO","ZESZDE_HORAS_INATIVO"
"ZCLFI_MEP","ZESZCLFI_MEP"
"ZIB_NFE_DIST_LCA_T","ZESZIB_NFE_DIST_LCA_T"
"ZXNFE_TPEMIT","ZESZXNFE_TPEMIT"
"ZNIVEL_APROV","ZESZNIVEL_APROV"
"ZDE_ESTACAO_RUMO","ZESZDE_ESTACAO_RUMO"
"ZDIDUPF","ZESZDIDUPF"
"ZDE_DATE_CREATE","ZESZDE_DATE_CREATE"
"ZPESO_DIFERENCA","ZESZPESO_DIFERENCA"
"ZINTG_ICMSOUTRAUF","ZESZINTG_ICMSOUTRAUF"
"ZWRBTR_DRE_ACM","ZESZWRBTR_DRE_ACM"
"ZITI_ORIGEM","ZESZITI_ORIGEM"
"ZSDED004","ZESZSDED004"
"ZDE_PRODUTO","ZESZDE_PRODUTO"
"ZSDE_NU_COMPRA","ZESZSDE_NU_COMPRA"
"ZDE_SIM_MEIO_PGTO","ZESZDE_SIM_MEIO_PGTO"
"ZE_DT_ESTORNO","ZESZE_DT_ESTORNO"
"ZCD_STATUS","ZESZCD_STATUS"
"ZEPM_VALOR_NOVO","ZESZEPM_VALOR_NOVO"
"ZDM_TP_REME_MERCADORIA","ZESZDM_TP_REME_MERCADORIA"
"ZDESD_FLAG","ZESZDESD_FLAG"
"ZDE_CTE_DIST_RATEI_ALV","ZESZDE_CTE_DIST_RATEI_ALV"
"ZDE_NR_PRECO_SACA_60","ZESZDE_NR_PRECO_SACA_60"
"ZDE_DESCRICAO","ZESZDE_DESCRICAO"
"ZSDE_ARM_ORG","ZESZSDE_ARM_ORG"
"ZFIED_ID_CREATED","ZESZFIED_ID_CREATED"
"ZIMD001","ZESZIMD001"
"ZDE_TRANSF_NO_FORNECEDOR","ZESZDE_TRANSF_NO_FORNECEDOR"
"ZE_P_IE","ZESZE_P_IE"
"ZDE_DOCS_ORIGIN_CTE","ZESZDE_DOCS_ORIGIN_CTE"
"ZNR_QTD_CARUNCHADO","ZESZNR_QTD_CARUNCHADO"
"ZVLRLOTE","ZESZVLRLOTE"
"ZDE_PRECO_LIQUIDO","ZESZDE_PRECO_LIQUIDO"
"ZDS_OPERACAO","ZESZDS_OPERACAO"
"ZMENGE","ZESZMENGE"
"ZQTD_SOLICITACAO_RA","ZESZQTD_SOLICITACAO_RA"
"ZDIR_FISC","ZESZDIR_FISC"
"ZDE_DT_ULTIMO_AJUSTE","ZESZDE_DT_ULTIMO_AJUSTE"
"ZINTG_COMP","ZESZINTG_COMP"
"ZDE_DT_FINAL_CORTE","ZESZDE_DT_FINAL_CORTE"
"ZDM_TP_AUT_FRETE","ZESZDM_TP_AUT_FRETE"
"ZDE_FLAGST","ZESZDE_FLAGST"
"ZTIPO_OPERACAO","ZESZTIPO_OPERACAO"
"ZDM_STATUS_DOC_ELETRONICO","ZESZDM_STATUS_DOC_ELETRONICO"
"ZGLE0017","ZESZGLE0017"
"ZD_TP_SOLICITACAO","ZESZD_TP_SOLICITACAO"
"ZDE_INF_UNID_TRASNP","ZESZDE_INF_UNID_TRASNP"
"ZDM_NM_PESO_BRUTO","ZESZDM_NM_PESO_BRUTO"
"ZCTE_XML_SEFAZ_AJ","ZESZCTE_XML_SEFAZ_AJ"
"ZDM_SE_RELATIONSHIP_ID","ZESZDM_SE_RELATIONSHIP_ID"
"ZXNFE_IRIN","ZESZXNFE_IRIN"
"ZTP_OPERACAO","ZESZTP_OPERACAO"
"ZSDED005","ZESZSDED005"
"ZCL_APP_APROV_LANC_MANUAL","ZESZCL_APP_APROV_LANC_MANUAL"
"ZDE_NOME_IMPORTADOR","ZESZDE_NOME_IMPORTADOR"
"ZLESLTOL","ZESZLESLTOL"
"ZVENDAT","ZESZVENDAT"
"ZNU_AVISO","ZESZNU_AVISO"
"ZXNFE_QNFE","ZESZXNFE_QNFE"
"ZDR_DESC_TRANSPORTADORA","ZESZDR_DESC_TRANSPORTADORA"
"ZDM_DS_BANCO_IP","ZESZDM_DS_BANCO_IP"
"ZDE_S_CSLL_USD","ZESZDE_S_CSLL_USD"
"ZVLR_DESV_BRL","ZESZVLR_DESV_BRL"
"ZDE_NR_QUAN_CLASS_COM","ZESZDE_NR_QUAN_CLASS_COM"
"ZDE_ST_NFE_FISCAL","ZESZDE_ST_NFE_FISCAL"
"ZHMT101","ZESZHMT101"
"ZDE_DESCR_MAT","ZESZDE_DESCR_MAT"
"ZANZPK","ZESZANZPK"
"ZDE_ICON_ST_FIS","ZESZDE_ICON_ST_FIS"
"ZPER_APROV","ZESZPER_APROV"
"ZAUART","ZESZAUART"
"ZDM_TP_RECURSO","ZESZDM_TP_RECURSO"
"ZINTG_PAG","ZESZINTG_PAG"
"ZDE_VLR_AQT_ICMS_ST","ZESZDE_VLR_AQT_ICMS_ST"
"ZDE_DESC_MERCADORIA","ZESZDE_DESC_MERCADORIA"
"ZDE_TP_CARGA","ZESZDE_TP_CARGA"
"ZQTDSAP","ZESZQTDSAP"
"ZDE_DESCR_PC","ZESZDE_DESCR_PC"
"ZDE_INF_MDFE_MD_RODO_CONDUTOR","ZESZDE_INF_MDFE_MD_RODO_CONDUTOR"
"ZVALOR_ATUAL","ZESZVALOR_ATUAL"
"ZDE_CK_ALTERA_BLOQUEIO","ZESZDE_CK_ALTERA_BLOQUEIO"
"ZCCIR","ZESZCCIR"
"ZD_OPER","ZESZD_OPER"
"ZCL_CTE","ZESZCL_CTE"
"ZDE_INF_MDFE_MD_RODO_INF_ANTT","ZESZDE_INF_MDFE_MD_RODO_INF_ANTT"
"ZDS_ARMZ","ZESZDS_ARMZ"
"ZDOCNUM_FLOTE","ZESZDOCNUM_FLOTE"
"ZDE_UF_FINAL","ZESZDE_UF_FINAL"
"ZFORPAG","ZESZFORPAG"
"ZDE_TIP_MSG_VEICULO","ZESZDE_TIP_MSG_VEICULO"
"ZDE_QTD_TONE","ZESZDE_QTD_TONE"
"ZNFREF","ZESZNFREF"
"Z_TP_SALDO_EQ","ZESZ_TP_SALDO_EQ"
"ZVLR_TOTAL","ZESZVLR_TOTAL"
"ZCAP_CORREIAS","ZESZCAP_CORREIAS"
"ZCGC_CLIENTE","ZESZCGC_CLIENTE"
"ZDD_RECUSADO","ZESZDD_RECUSADO"
"ZDE_LIFNR","ZESZDE_LIFNR"
"ZSTATUS_APROV","ZESZSTATUS_APROV"
"ZMERCADORIA","ZESZMERCADORIA"
"ZDE_SALDO_FINAL","ZESZDE_SALDO_FINAL"
"ZDE_UF_LICENCIAMENTO","ZESZDE_UF_LICENCIAMENTO"
"ZTP_FT_ROM","ZESZTP_FT_ROM"
"ZDM_ID_FRETE_AQUA_NF","ZESZDM_ID_FRETE_AQUA_NF"
"ZDE_FAGL_CHECK","ZESZDE_FAGL_CHECK"
"ZXNFE_X_TERM_DESCARREG","ZESZXNFE_X_TERM_DESCARREG"
"ZFIED_KEYPARAM","ZESZFIED_KEYPARAM"
"ZDE_OPR_ENT_DEVOL_ZNFW","ZESZDE_OPR_ENT_DEVOL_ZNFW"
"ZTIPO_I","ZESZTIPO_I"
"ZDE_ARMA_CNPJ","ZESZDE_ARMA_CNPJ"
"ZIB_CTE_DIST_C57","ZESZIB_CTE_DIST_C57"
"ZDM_TP_REQ_TRIBUTUM","ZESZDM_TP_REQ_TRIBUTUM"
"ZDM_AUT_NFPS","ZESZDM_AUT_NFPS"
"ZNF_COMPRA","ZESZNF_COMPRA"
"ZDE_VLR_IMPOSTOS","ZESZDE_VLR_IMPOSTOS"
"ZTXT_INSTRUCAO","ZESZTXT_INSTRUCAO"
"ZMMD008","ZESZMMD008"
"ZDR_DESC_FILIAL","ZESZDR_DESC_FILIAL"
"ZDE_NR_BOLETO2","ZESZDE_NR_BOLETO2"
"ZDE_CNPJ_CPF_RESP_LOC_DESP","ZESZDE_CNPJ_CPF_RESP_LOC_DESP"
"ZINTG_INFQ_T","ZESZINTG_INFQ_T"
"ZGLD0002","ZESZGLD0002"
"ZCLFI_APP_APROV_PAGTO_INV_EST","ZESZCLFI_APP_APROV_PAGTO_INV_EST"
"ZE_S_COD_IMPLEMENTO","ZESZE_S_COD_IMPLEMENTO"
"ZSDED_TPOPR","ZESZSDED_TPOPR"
"ZCTE_XML_SEFAZ_AUTH_AJ","ZESZCTE_XML_SEFAZ_AUTH_AJ"
"ZDE_DT_INI_VIGEN","ZESZDE_DT_INI_VIGEN"
"ZLIB_CONF_CLIENTE","ZESZLIB_CONF_CLIENTE"
"ZDO_ZMM0127","ZESZDO_ZMM0127"
"ZTP_RECEPCAO_CARGA_CCT","ZESZTP_RECEPCAO_CARGA_CCT"
"ZTIPO_MR","ZESZTIPO_MR"
"ZXNFE_MDFE_RESP_SEG","ZESZXNFE_MDFE_RESP_SEG"
"ZDE_ICON_ST_ARM","ZESZDE_ICON_ST_ARM"
"ZSDE_COMPENSACAO_AUTOMATICA","ZESZSDE_COMPENSACAO_AUTOMATICA"
"ZDE_PROTNFE_XML","ZESZDE_PROTNFE_XML"
"ZSDE_PREV_JUROS_USD","ZESZSDE_PREV_JUROS_USD"
"ZDE_CLIENTE_CNPJ","ZESZDE_CLIENTE_CNPJ"
"ZDE_ID_VIAGEM_CODIGO","ZESZDE_ID_VIAGEM_CODIGO"
"ZDE_COD_AVERBACAO","ZESZDE_COD_AVERBACAO"
"ZDE_SEQ_LANC","ZESZDE_SEQ_LANC"
"ZCLFI_APP_APROV_ISENCAO_JRS_IT","ZESZCLFI_APP_APROV_ISENCAO_JRS_IT"
"Z_MOEDA_LANC","ZESZ_MOEDA_LANC"
"Z_EUR_UKURS_CURR","ZESZ_EUR_UKURS_CURR"
"ZXNFE_ID","ZESZXNFE_ID"
"ZGRC0001","ZESZGRC0001"
"ZMMD009","ZESZMMD009"
"ZSDE_DIRECAO","ZESZSDE_DIRECAO"
"ZDM_NR_AVERBACAO","ZESZDM_NR_AVERBACAO"
"ZFIWED013","ZESZFIWED013"
"ZSDED019","ZESZSDED019"
"ZDE_TIPO_PROC","ZESZDE_TIPO_PROC"
"ZID_NUM15","ZESZID_NUM15"
"ZABREV","ZESZABREV"
"ZDO_COD_SUBOP","ZESZDO_COD_SUBOP"
"ZNIVEL_DRE","ZESZNIVEL_DRE"
"ZDCO","ZESZDCO"
"ZDE_PESO_DIFERENCA","ZESZDE_PESO_DIFERENCA"
"ZDE_DATA_BL","ZESZDE_DATA_BL"
"ZDE_SALDO_A_FORMAR_CARGA","ZESZDE_SALDO_A_FORMAR_CARGA"
"ZXNFE_N_VIAG","ZESZXNFE_N_VIAG"
"ZDE_BSART","ZESZDE_BSART"
"ZDE_DIFERENCA_ODOMETRO","ZESZDE_DIFERENCA_ODOMETRO"
"ZDESCRICAO_CHAR","ZESZDESCRICAO_CHAR"
"ZDE_COD_ALT","ZESZDE_COD_ALT"
"ZDSTAT","ZESZDSTAT"
"ZCTE_CREATE_XML","ZESZCTE_CREATE_XML"
"ZDE_NR_BLOCO","ZESZDE_NR_BLOCO"
"ZDE_MEINS","ZESZDE_MEINS"
"ZSDD030","ZESZSDD030"
"ZDE_CODIGO_BF","ZESZDE_CODIGO_BF"
"ZDE_DS_RECURSO_WEBSERVICE","ZESZDE_DS_RECURSO_WEBSERVICE"
"ZDE_NR_PERC_QUEBRADO","ZESZDE_NR_PERC_QUEBRADO"
"ZE_CODIGO","ZESZE_CODIGO"
"ZID_DUE_ITEM","ZESZID_DUE_ITEM"
"ZSDO_A_APL","ZESZSDO_A_APL"
"ZDM_TEXTO","ZESZDM_TEXTO"
"ZAVAL_ATUAL_USD","ZESZAVAL_ATUAL_USD"
"ZCK_CONFERIDO","ZESZCK_CONFERIDO"
"ZDE_DT_TROCA_NOTA","ZESZDE_DT_TROCA_NOTA"
"ZSDED041","ZESZSDED041"
"ZDE_NR_FITA","ZESZDE_NR_FITA"
"ZDE_INF_CTE_NORM_AJ","ZESZDE_INF_CTE_NORM_AJ"
"ZDM_DS_RECURSO_WEBSERVICE","ZESZDM_DS_RECURSO_WEBSERVICE"
"ZDE_VOLUME_VINCULAR","ZESZDE_VOLUME_VINCULAR"
"ZWERKSF","ZESZWERKSF"
"ZSTCD1","ZESZSTCD1"
"ZZTP_CCUSTO_DES","ZESZZTP_CCUSTO_DES"
"ZPME_DESC_CCUSTO","ZESZPME_DESC_CCUSTO"
"ZE_IB_AMOSTRAGEM_COMPART","ZESZE_IB_AMOSTRAGEM_COMPART"
"ZDE_ID_PROTOCOLO","ZESZDE_ID_PROTOCOLO"
"ZDE_TXMUN_TER","ZESZDE_TXMUN_TER"
"ZDE_IE","ZESZDE_IE"
"ZDEPP_APROVADOR","ZESZDEPP_APROVADOR"
"ZXNFE_INDPAG","ZESZXNFE_INDPAG"
"ZJOB_ID","ZESZJOB_ID"
"ZPER_MODIF","ZESZPER_MODIF"
"ZDE_TP_PRODUTO","ZESZDE_TP_PRODUTO"
"ZDE_US_ABERTURA","ZESZDE_US_ABERTURA"
"ZDE_MUN_COLETA","ZESZDE_MUN_COLETA"
"ZDE_DT_CUPOM_FISC","ZESZDE_DT_CUPOM_FISC"
"ZEND","ZESZEND"
"ZPAIS_ORIGEM","ZESZPAIS_ORIGEM"
"ZSDE_SALDO","ZESZSDE_SALDO"
"ZDM_DEPARTAMENTO","ZESZDM_DEPARTAMENTO"
"ZDE_DT_EXE","ZESZDE_DT_EXE"
"ZMMED012","ZESZMMED012"
"ZTX_IMPOSTO","ZESZTX_IMPOSTO"
"ZIDOPERACAOVIAGEM","ZESZIDOPERACAOVIAGEM"
"ZSDE_TRANSBORDO","ZESZSDE_TRANSBORDO"
"ZCL_APP_APROV_PAGTO_IMP","ZESZCL_APP_APROV_PAGTO_IMP"
"ZDE_PESO_CHEGADA_SDEC","ZESZDE_PESO_CHEGADA_SDEC"
"ZGLE0019","ZESZGLE0019"
"ZSDE_SINC_SIGAM","ZESZSDE_SINC_SIGAM"
"ZDE_TRANSF_NF_FORNEC","ZESZDE_TRANSF_NF_FORNEC"
"ZDE_CARGUERO_UNIDADE_ORG","ZESZDE_CARGUERO_UNIDADE_ORG"
"ZFG_SOC","ZESZFG_SOC"
"ZDE_CEN_REC","ZESZDE_CEN_REC"
"ZCTA_DESC_OBTIDO","ZESZCTA_DESC_OBTIDO"
"ZCAMPO_CTE","ZESZCAMPO_CTE"
"ZDE_TP_TRANSGENIA","ZESZDE_TP_TRANSGENIA"
"ZFIY_TIPO","ZESZFIY_TIPO"
"Z_TP_TAXA","ZESZ_TP_TAXA"
"ZTP_ATO","ZESZTP_ATO"
"ZDE_NR_CTE","ZESZDE_NR_CTE"
"ZDE_INF_CTE_COMP","ZESZDE_INF_CTE_COMP"
"ZXNFE_TEXT_REF","ZESZXNFE_TEXT_REF"
"ZSDE_CULTIVAR","ZESZSDE_CULTIVAR"
"ZDEC5_2","ZESZDEC5_2"
"ZVLRHISTAC","ZESZVLRHISTAC"
"ZDE_MINUTOS_INATIVOS","ZESZDE_MINUTOS_INATIVOS"
"ZIN_ETAPA","ZESZIN_ETAPA"
"ZDE_TP_LOG_INTEGRACAO","ZESZDE_TP_LOG_INTEGRACAO"
"ZDE_LR_ZONA","ZESZDE_LR_ZONA"
"ZINTG_T_DUP","ZESZINTG_T_DUP"
"ZDE_CK_SEM_RET_GRUPO","ZESZDE_CK_SEM_RET_GRUPO"
"ZDE_DS_MUNICIPIO","ZESZDE_DS_MUNICIPIO"
"ZDM_DOMINIO_BI","ZESZDM_DOMINIO_BI"
"ZGLE0004","ZESZGLE0004"
"ZDO_BXARQ","ZESZDO_BXARQ"
"ZGLE0011","ZESZGLE0011"
"ZSPREAD","ZESZSPREAD"
"ZDE_PRODUTIV","ZESZDE_PRODUTIV"
"ZCTE_INBOUND","ZESZCTE_INBOUND"
"ZSAFRA","ZESZSAFRA"
"ZDM_DS_GRUPO_EMPRESA","ZESZDM_DS_GRUPO_EMPRESA"
"ZDM_ID_FRETE","ZESZDM_ID_FRETE"
"ZDE_ICON_ST_DOC","ZESZDE_ICON_ST_DOC"
"ZDE_CD_VALIDACAO","ZESZDE_CD_VALIDACAO"
"ZDM_BAPI_PARAM","ZESZDM_BAPI_PARAM"
"ZDE_PED_COMPRA_XML","ZESZDE_PED_COMPRA_XML"
"ZCLBP_LIB_PAGTO_IMPOSTO","ZESZCLBP_LIB_PAGTO_IMPOSTO"
"ZXNFE_C_PRT_EMB","ZESZXNFE_C_PRT_EMB"
"ZDE_LOCAL_TRANSBORDO","ZESZDE_LOCAL_TRANSBORDO"
"ZDE_VISAO_ZLES0079","ZESZDE_VISAO_ZLES0079"
"ZDE_TMPCOBER","ZESZDE_TMPCOBER"
"ZDE_DS_COLETA","ZESZDE_DS_COLETA"
"ZDE_ID_ENTREGA_ITEM","ZESZDE_ID_ENTREGA_ITEM"
"ZCONTRATO","ZESZCONTRATO"
"ZMENG13","ZESZMENG13"
"ZDE_NR_ROMANEIO_SAI","ZESZDE_NR_ROMANEIO_SAI"
"ZDE_QTD_DESCARGA","ZESZDE_QTD_DESCARGA"
"ZACDCTIPO","ZESZACDCTIPO"
"ZHORAENVIO","ZESZHORAENVIO"
"ZID_NUM","ZESZID_NUM"
"ZDE_UNID_TARIFA","ZESZDE_UNID_TARIFA"
"ZDE_PRICE_LBS","ZESZDE_PRICE_LBS"
"ZDM_TIPO_EMISSAO","ZESZDM_TIPO_EMISSAO"
"ZDM_TP_SITUACION_IIBB","ZESZDM_TP_SITUACION_IIBB"
"ZDE_DESC_ATRIBUTO","ZESZDE_DESC_ATRIBUTO"
"ZDE_CK_TEM_PEDAGIO","ZESZDE_CK_TEM_PEDAGIO"
"ZMMED011","ZESZMMED011"
"ZDR_SALDO_FISCAL","ZESZDR_SALDO_FISCAL"
"ZDM_IN_GMO","ZESZDM_IN_GMO"
"ZSD_FLAG_FERT","ZESZSD_FLAG_FERT"
"ZDE_DT_ENTRADA_NOTA","ZESZDE_DT_ENTRADA_NOTA"
"ZDM_QT_EMBALAGENS","ZESZDM_QT_EMBALAGENS"
"ZDE_DS_CONCESSIONARIA","ZESZDE_DS_CONCESSIONARIA"
"ZFI_DEC15","ZESZFI_DEC15"
"ZLOTEAMENTO","ZESZLOTEAMENTO"
"ZDEST","ZESZDEST"
"ZPMECONST_PLAN","ZESZPMECONST_PLAN"
"ZFIED010","ZESZFIED010"
"ZE_S_DESC_ERRO","ZESZE_S_DESC_ERRO"
"ZLESD_STATUS","ZESZLESD_STATUS"
"ZDE_VLR_ICMS","ZESZDE_VLR_ICMS"
"ZPMEVALOR_EST","ZESZPMEVALOR_EST"
"ZSTATUSLOTE","ZESZSTATUSLOTE"
"ZDT_INICIO","ZESZDT_INICIO"
"ZPROP","ZESZPROP"
"ZDE_ID_BOLETIM_PROD","ZESZDE_ID_BOLETIM_PROD"
"ZDE_J_1BCFOP_ARM","ZESZDE_J_1BCFOP_ARM"
"ZQTDDRAWBACK","ZESZQTDDRAWBACK"
"ZDE_PERC_BASE_ICMS","ZESZDE_PERC_BASE_ICMS"
"ZDE_VLR_IPI","ZESZDE_VLR_IPI"
"ZDM_TEXTO_HISTO","ZESZDM_TEXTO_HISTO"
"ZSLD_USD_ATU","ZESZSLD_USD_ATU"
"ZDESCHVID","ZESZDESCHVID"
"ZDE_CANCELADO","ZESZDE_CANCELADO"
"ZRESPSEG","ZESZRESPSEG"
"ZDE_QTD_NEGOCIADA","ZESZDE_QTD_NEGOCIADA"
"ZDE_TP_ROM_RESPOSTA_FILIAL","ZESZDE_TP_ROM_RESPOSTA_FILIAL"
"ZE_S_COD_USUARIO_DEST_TRANSF","ZESZE_S_COD_USUARIO_DEST_TRANSF"
"ZGLE0026","ZESZGLE0026"
"ZDE_US_APROV","ZESZDE_US_APROV"
"ZDE_VL_COMPONENTE","ZESZDE_VL_COMPONENTE"
"ZSFI_APROV_PAGTOINV_LOTE","ZESZSFI_APROV_PAGTOINV_LOTE"
"ZDE_GL_REFERENCIA","ZESZDE_GL_REFERENCIA"
"ZNIVEL_A","ZESZNIVEL_A"
"ZFKART","ZESZFKART"
"ZDOFI_TP_NEG","ZESZDOFI_TP_NEG"
"ZTIPO_INTEGRA","ZESZTIPO_INTEGRA"
"ZDDWERKSF","ZESZDDWERKSF"
"ZCONT_INTERNO","ZESZCONT_INTERNO"
"ZDM_ROLE_TYPE","ZESZDM_ROLE_TYPE"
"ZDE_RECUSA","ZESZDE_RECUSA"
"ZDM_CK_PEGAGIO","ZESZDM_CK_PEGAGIO"
